Room Temperature,Ambient Temperature,AC,Heating,Ventilation
33,20,16,1,0
34,21,16,1,0
13,23,18,3,1
22,24,19,4,3
36,23,17,1,0
16,22,18,3,2
15,19,19,4,3
29,18,17,1,1
15,23,18,3,1
12,22,20,4,1
33,24,18,2,1
37,19,16,1,0
32,23,16,1,1
30,21,16,1,1
24,18,16,1,2
18,23,17,2,2
12,19,18,4,2
25,24,17,3,3
17,20,18,4,3
36,24,16,1,0
32,23,16,1,1
11,18,17,3,2
14,23,19,4,1
28,19,17,2,1
17,24,18,4,2
30,18,16,1,0
28,22,16,1,2
14,21,17,3,2
19,23,18,4,3
34,18,16,0,0
23,19,16,1,3
13,20,17,3,2
39,19,16,1,0
11,24,18,4,0
22,23,19,4,3
16,24,20,4,1
37,23,18,1,0
10,23,20,4,0
15,19,21,4,3
38,24,19,1,0
10,24,21,4,0
11,20,23,4,1
32,21,21,1,1
19,18,20,0,3
39,24,18,1,0
22,19,17,0,3
31,23,16,1,1
31,19,16,1,0
20,20,16,1,0
16,22,17,3,2
13,20,18,4,2
21,20,17,3,3
29,21,16,1,1
29,20,16,1,1
29,20,16,1,1
35,23,16,1,0
28,22,16,1,2
20,19,16,0,3
37,18,16,1,0
27,18,16,1,1
26,21,16,0,2
19,19,16,0,2
28,21,16,1,2
18,21,17,2,3
17,19,18,3,3
14,21,19,4,2
17,19,20,4,3
13,19,21,4,2
16,20,22,4,3
26,18,21,2,1
14,24,23,4,1
13,24,25,4,1
36,21,23,1,0
13,24,25,4,1
26,19,24,2,2
38,20,21,1,0
27,20,20,1,2
22,23,21,2,3
22,24,22,3,3
12,24,24,4,0
17,19,25,4,3
16,21,26,4,2
37,18,23,0,0
17,20,24,1,3
15,19,25,2,3
10,21,26,4,1
32,22,24,2,1
13,24,26,4,1
34,19,24,1,0
21,21,24,1,0
36,23,22,1,0
17,19,23,2,3
34,21,21,1,0
26,22,20,0,3
21,22,21,1,3
34,24,19,1,1
16,21,20,2,2
31,20,18,1,1
12,20,19,3,1
34,24,17,1,1
33,23,16,1,1
36,18,16,1,0
37,20,16,1,0
29,18,16,1,1
18,19,17,2,3
26,22,16,1,3
20,21,17,2,3
33,22,16,1,1
27,19,16,1,1
32,20,16,1,0
38,19,16,1,0
13,21,17,3,1
31,24,16,1,2
28,24,16,0,3
36,23,16,1,0
23,23,16,1,0
15,19,17,2,3
36,21,16,1,0
17,19,17,2,3
21,23,18,3,3
39,20,16,1,0
10,23,18,4,0
25,20,17,3,2
33,22,16,0,1
21,23,17,1,3
26,19,16,1,2
10,21,18,4,1
39,20,16,0,0
18,24,17,2,2
20,24,18,3,3
16,20,19,4,3
38,21,16,0,0
28,24,16,1,3
32,23,16,1,1
36,21,16,1,0
17,20,17,2,3
25,19,16,0,2
30,18,16,1,0
27,23,16,0,3
17,19,17,1,3
16,20,18,2,3
37,19,16,1,0
12,20,17,3,1
33,19,16,0,0
37,23,16,1,0
13,22,18,3,1
25,22,17,2,3
18,19,18,3,3
20,24,19,4,3
38,20,16,0,0
23,23,16,0,0
31,23,16,1,1
18,23,17,2,2
12,20,18,4,1
36,24,16,1,0
22,19,16,0,3
17,22,17,1,2
37,22,16,1,0
25,20,16,0,2
10,20,18,2,1
13,19,19,4,2
36,18,16,0,0
35,22,16,1,0
11,21,18,3,1
25,18,17,1,2
39,22,16,1,0
11,21,18,3,1
25,23,17,2,3
14,24,19,4,1
11,20,21,4,1
21,24,22,4,3
20,22,23,4,3
35,18,20,0,0
25,22,19,1,3
29,21,18,1,1
15,18,19,2,3
22,18,18,1,3
21,24,19,2,3
39,24,17,1,0
16,19,18,2,3
22,19,17,1,3
23,23,17,1,3
12,21,19,3,1
16,23,20,4,2
21,22,21,4,3
34,24,19,2,1
29,24,18,1,2
29,19,16,1,1
32,20,16,1,0
26,24,16,0,3
30,19,16,1,1
21,19,16,0,3
20,22,17,1,3
26,19,16,1,2
18,21,17,2,3
17,20,18,3,3
12,24,20,4,0
17,23,21,4,2
39,19,18,0,0
37,22,16,1,0
22,21,16,0,3
39,19,16,1,0
10,21,18,4,1
18,20,19,4,3
13,19,20,4,2
15,22,21,4,2
20,23,22,4,3
31,19,20,1,0
17,22,21,2,2
34,23,19,1,1
35,20,17,1,0
17,23,18,3,2
30,20,16,1,1
24,19,16,0,2
27,18,16,1,1
26,23,16,0,3
10,18,17,2,1
18,22,18,3,3
24,21,17,2,3
23,19,16,1,3
29,21,16,1,1
28,18,16,1,1
32,24,16,1,1
18,23,17,2,2
